2026-01-16 14:54:31,591 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,591 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,799 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,800 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,800 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,801 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,818 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,818 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,862 - __main__ - INFO - Starting scrape...
2026-01-16 14:54:31,862 - __main__ - INFO - Scraper will check for duplicates against 140 existing PMIDs
2026-01-16 14:54:31,862 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:31,863 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:31,881 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:31,882 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:31,882 - __main__ - INFO - Running query 1/5: ("knee osteoarthritis"[Title/Abstract] OR "knee OA"[Title/Abstract] OR "Osteoart...
2026-01-16 14:54:32,882 - scripts.pubmed_scraper - INFO - Found 5000 articles matching query
2026-01-16 14:54:39,720 - scripts.pubmed_scraper - INFO - Article 35248236 already exists with full details, skipping
2026-01-16 14:54:39,724 - scripts.pubmed_scraper - INFO - Article 35220133 already exists with full details, skipping
2026-01-16 14:54:39,726 - scripts.pubmed_scraper - INFO - Article 35174639 already exists with full details, skipping
2026-01-16 14:54:39,728 - scripts.pubmed_scraper - INFO - Article 35152155 already exists with full details, skipping
2026-01-16 14:54:39,730 - scripts.pubmed_scraper - INFO - Article 35042103 already exists with full details, skipping
2026-01-16 14:54:39,732 - scripts.pubmed_scraper - INFO - Article 35038245 already exists with full details, skipping
2026-01-16 14:54:39,733 - scripts.pubmed_scraper - INFO - Article 34971754 already exists with full details, skipping
2026-01-16 14:54:39,734 - scripts.pubmed_scraper - INFO - Article 34921052 already exists with full details, skipping
2026-01-16 14:54:39,736 - scripts.pubmed_scraper - INFO - Article 34906660 already exists with full details, skipping
2026-01-16 14:54:39,738 - scripts.pubmed_scraper - INFO - Article 34800630 already exists with full details, skipping
2026-01-16 14:54:39,739 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:39,739 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:39,760 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:39,760 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:39,765 - scripts.pubmed_scraper - INFO - Article 34735596 already exists with full details, skipping
2026-01-16 14:54:39,766 - scripts.pubmed_scraper - INFO - Article 34725179 already exists with full details, skipping
2026-01-16 14:54:39,770 - scripts.pubmed_scraper - INFO - Article 34696644 already exists with full details, skipping
2026-01-16 14:54:39,771 - scripts.pubmed_scraper - INFO - Article 34674021 already exists with full details, skipping
2026-01-16 14:54:39,774 - scripts.pubmed_scraper - INFO - Article 34549322 already exists with full details, skipping
2026-01-16 14:54:39,778 - scripts.pubmed_scraper - INFO - Article 34411512 already exists with full details, skipping
2026-01-16 14:54:39,779 - scripts.pubmed_scraper - INFO - Article 34256109 already exists with full details, skipping
2026-01-16 14:54:39,783 - scripts.pubmed_scraper - INFO - Article 34128792 already exists with full details, skipping
2026-01-16 14:54:39,786 - scripts.pubmed_scraper - INFO - Article 33913554 already exists with full details, skipping
2026-01-16 14:54:39,788 - scripts.pubmed_scraper - INFO - Article 33751156 already exists with full details, skipping
2026-01-16 14:54:39,790 - scripts.pubmed_scraper - INFO - Article 33743031 already exists with full details, skipping
2026-01-16 14:54:39,792 - scripts.pubmed_scraper - INFO - Article 33677614 already exists with full details, skipping
2026-01-16 14:54:39,795 - scripts.pubmed_scraper - INFO - Article 33661386 already exists with full details, skipping
2026-01-16 14:54:39,797 - scripts.pubmed_scraper - INFO - Article 33661323 already exists with full details, skipping
2026-01-16 14:54:39,798 - scripts.pubmed_scraper - INFO - Article 33604736 already exists with full details, skipping
2026-01-16 14:54:39,800 - scripts.pubmed_scraper - INFO - Article 33595679 already exists with full details, skipping
2026-01-16 14:54:39,803 - scripts.pubmed_scraper - INFO - Article 33587251 already exists with full details, skipping
2026-01-16 14:54:39,806 - scripts.pubmed_scraper - INFO - Article 33582829 already exists with full details, skipping
2026-01-16 14:54:39,807 - scripts.pubmed_scraper - INFO - Article 33580346 already exists with full details, skipping
2026-01-16 14:54:39,809 - scripts.pubmed_scraper - INFO - Article 33580344 already exists with full details, skipping
2026-01-16 14:54:39,811 - scripts.pubmed_scraper - INFO - Article 33570699 already exists with full details, skipping
2026-01-16 14:54:39,813 - scripts.pubmed_scraper - INFO - Article 33570698 already exists with full details, skipping
2026-01-16 14:54:39,815 - scripts.pubmed_scraper - INFO - Article 33550449 already exists with full details, skipping
2026-01-16 14:54:39,818 - scripts.pubmed_scraper - INFO - Article 33547913 already exists with full details, skipping
2026-01-16 14:54:39,819 - scripts.pubmed_scraper - INFO - Article 33528593 already exists with full details, skipping
2026-01-16 14:54:39,822 - scripts.pubmed_scraper - INFO - Article 33528591 already exists with full details, skipping
2026-01-16 14:54:39,825 - scripts.pubmed_scraper - INFO - Article 33512544 already exists with full details, skipping
2026-01-16 14:54:39,826 - scripts.pubmed_scraper - INFO - Article 33512543 already exists with full details, skipping
2026-01-16 14:54:39,829 - scripts.pubmed_scraper - INFO - Article 33512542 already exists with full details, skipping
2026-01-16 14:54:39,831 - scripts.pubmed_scraper - INFO - Article 33502571 already exists with full details, skipping
2026-01-16 14:54:39,833 - scripts.pubmed_scraper - INFO - Article 33486560 already exists with full details, skipping
2026-01-16 14:54:39,836 - scripts.pubmed_scraper - INFO - Article 33002322 already exists with full details, skipping
2026-01-16 14:54:39,837 - scripts.pubmed_scraper - INFO - Article 32838451 already exists with full details, skipping
2026-01-16 14:54:39,839 - scripts.pubmed_scraper - INFO - Article 32743756 already exists with full details, skipping
2026-01-16 14:54:39,841 - scripts.pubmed_scraper - INFO - Article 32663884 already exists with full details, skipping
2026-01-16 14:54:39,842 - scripts.pubmed_scraper - INFO - Article 32436476 already exists with full details, skipping
2026-01-16 14:54:39,844 - scripts.pubmed_scraper - INFO - Article 35209906 already exists with full details, skipping
2026-01-16 14:54:39,846 - scripts.pubmed_scraper - INFO - Article 35209877 already exists with full details, skipping
2026-01-16 14:54:39,848 - scripts.pubmed_scraper - INFO - Article 35193617 already exists with full details, skipping
2026-01-16 14:54:39,851 - scripts.pubmed_scraper - INFO - Article 35193563 already exists with full details, skipping
2026-01-16 14:54:39,855 - scripts.pubmed_scraper - INFO - Article 35190439 already exists with full details, skipping
2026-01-16 14:54:39,858 - scripts.pubmed_scraper - INFO - Article 35222885 already exists with full details, skipping
2026-01-16 14:54:39,860 - scripts.pubmed_scraper - INFO - Article 35181579 already exists with full details, skipping
2026-01-16 14:54:39,862 - scripts.pubmed_scraper - INFO - Article 35179519 already exists with full details, skipping
2026-01-16 14:54:39,864 - scripts.pubmed_scraper - INFO - Article 34958538 already exists with full details, skipping
2026-01-16 14:54:39,866 - scripts.pubmed_scraper - INFO - Article 35168658 already exists with full details, skipping
2026-01-16 14:54:39,868 - scripts.pubmed_scraper - INFO - Article 35040808 already exists with full details, skipping
2026-01-16 14:54:39,870 - scripts.pubmed_scraper - INFO - Article 35156687 already exists with full details, skipping
2026-01-16 14:54:39,873 - scripts.pubmed_scraper - INFO - Article 35136092 already exists with full details, skipping
2026-01-16 14:54:39,875 - scripts.pubmed_scraper - INFO - Article 35135508 already exists with full details, skipping
2026-01-16 14:54:39,875 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:39,876 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:39,898 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:39,898 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:39,900 - scripts.pubmed_scraper - INFO - Article 35131774 already exists with full details, skipping
2026-01-16 14:54:39,903 - scripts.pubmed_scraper - INFO - Article 35109914 already exists with full details, skipping
2026-01-16 14:54:39,905 - scripts.pubmed_scraper - INFO - Article 33978153 already exists with full details, skipping
2026-01-16 14:54:39,907 - scripts.pubmed_scraper - INFO - Article 35208551 already exists with full details, skipping
2026-01-16 14:54:39,910 - scripts.pubmed_scraper - INFO - Article 35109909 already exists with full details, skipping
2026-01-16 14:54:39,911 - scripts.pubmed_scraper - INFO - Article 35772090 already exists with full details, skipping
2026-01-16 14:54:39,913 - scripts.pubmed_scraper - INFO - Article 35048141 already exists with full details, skipping
2026-01-16 14:54:39,916 - scripts.pubmed_scraper - INFO - Article 35032407 already exists with full details, skipping
2026-01-16 14:54:39,920 - scripts.pubmed_scraper - INFO - Article 34973095 already exists with full details, skipping
2026-01-16 14:54:39,921 - scripts.pubmed_scraper - INFO - Article 34898039 already exists with full details, skipping
2026-01-16 14:54:39,923 - scripts.pubmed_scraper - INFO - Article 34898021 already exists with full details, skipping
2026-01-16 14:54:39,924 - scripts.pubmed_scraper - INFO - Article 34898020 already exists with full details, skipping
2026-01-16 14:54:39,926 - scripts.pubmed_scraper - INFO - Article 34854734 already exists with full details, skipping
2026-01-16 14:54:39,927 - scripts.pubmed_scraper - INFO - Article 34807518 already exists with full details, skipping
2026-01-16 14:54:39,931 - scripts.pubmed_scraper - INFO - Article 34793858 already exists with full details, skipping
2026-01-16 14:54:39,933 - scripts.pubmed_scraper - INFO - Article 34757027 already exists with full details, skipping
2026-01-16 14:54:39,935 - scripts.pubmed_scraper - INFO - Article 34737020 already exists with full details, skipping
2026-01-16 14:54:39,937 - scripts.pubmed_scraper - INFO - Article 34725806 already exists with full details, skipping
2026-01-16 14:54:39,939 - scripts.pubmed_scraper - INFO - Article 34710566 already exists with full details, skipping
2026-01-16 14:54:39,940 - scripts.pubmed_scraper - INFO - Article 34699914 already exists with full details, skipping
2026-01-16 14:54:39,942 - scripts.pubmed_scraper - INFO - Article 34665485 already exists with full details, skipping
2026-01-16 14:54:39,945 - scripts.pubmed_scraper - INFO - Article 34619307 already exists with full details, skipping
2026-01-16 14:54:39,949 - scripts.pubmed_scraper - INFO - Article 34599044 already exists with full details, skipping
2026-01-16 14:54:39,952 - scripts.pubmed_scraper - INFO - Article 34564737 already exists with full details, skipping
2026-01-16 14:54:39,953 - scripts.pubmed_scraper - INFO - Article 34534167 already exists with full details, skipping
2026-01-16 14:54:39,956 - scripts.pubmed_scraper - INFO - Article 34453191 already exists with full details, skipping
2026-01-16 14:54:39,958 - scripts.pubmed_scraper - INFO - Article 34417835 already exists with full details, skipping
2026-01-16 14:54:39,961 - scripts.pubmed_scraper - INFO - Article 33990109 already exists with full details, skipping
2026-01-16 14:54:39,963 - scripts.pubmed_scraper - INFO - Article 33811527 already exists with full details, skipping
2026-01-16 14:54:39,965 - scripts.pubmed_scraper - INFO - Article 33792974 already exists with full details, skipping
2026-01-16 14:54:39,966 - scripts.pubmed_scraper - INFO - Article 33630155 already exists with full details, skipping
2026-01-16 14:54:39,967 - scripts.pubmed_scraper - INFO - Article 33492409 already exists with full details, skipping
2026-01-16 14:54:39,968 - scripts.pubmed_scraper - INFO - Article 33492408 already exists with full details, skipping
2026-01-16 14:54:39,971 - scripts.pubmed_scraper - INFO - Article 33449142 already exists with full details, skipping
2026-01-16 14:54:39,973 - scripts.pubmed_scraper - INFO - Article 33386880 already exists with full details, skipping
2026-01-16 14:54:39,975 - scripts.pubmed_scraper - INFO - Article 33247352 already exists with full details, skipping
2026-01-16 14:54:39,977 - scripts.pubmed_scraper - INFO - Article 33175282 already exists with full details, skipping
2026-01-16 14:54:39,979 - scripts.pubmed_scraper - INFO - Article 33165631 already exists with full details, skipping
2026-01-16 14:54:39,982 - scripts.pubmed_scraper - INFO - Article 33151364 already exists with full details, skipping
2026-01-16 14:54:39,984 - scripts.pubmed_scraper - INFO - Article 33141246 already exists with full details, skipping
2026-01-16 14:54:39,986 - scripts.pubmed_scraper - INFO - Article 33068127 already exists with full details, skipping
2026-01-16 14:54:39,988 - scripts.pubmed_scraper - INFO - Article 32975868 already exists with full details, skipping
2026-01-16 14:54:39,989 - scripts.pubmed_scraper - INFO - Article 32915259 already exists with full details, skipping
2026-01-16 14:54:39,990 - scripts.pubmed_scraper - INFO - Article 32869232 already exists with full details, skipping
2026-01-16 14:54:39,993 - scripts.pubmed_scraper - INFO - Article 32865659 already exists with full details, skipping
2026-01-16 14:54:39,995 - scripts.pubmed_scraper - INFO - Article 32839848 already exists with full details, skipping
2026-01-16 14:54:39,999 - scripts.pubmed_scraper - INFO - Article 32748231 already exists with full details, skipping
2026-01-16 14:54:40,002 - scripts.pubmed_scraper - INFO - Article 32743784 already exists with full details, skipping
2026-01-16 14:54:40,005 - scripts.pubmed_scraper - INFO - Article 32737528 already exists with full details, skipping
2026-01-16 14:54:40,007 - scripts.pubmed_scraper - INFO - Article 32696089 already exists with full details, skipping
2026-01-16 14:54:40,008 - scripts.literature_database - INFO - Database initialized at data/literature.db
2026-01-16 14:54:40,008 - __main__ - INFO - Found 0 PMIDs in database
2026-01-16 14:54:40,027 - __main__ - INFO - Found 141 JSON files
2026-01-16 14:54:40,027 - __main__ - INFO - Total existing PMIDs: 140
2026-01-16 14:54:40,031 - scripts.pubmed_scraper - INFO - Article 32681286 already exists with full details, skipping
2026-01-16 14:54:40,033 - scripts.pubmed_scraper - INFO - Article 32681285 already exists with full details, skipping
2026-01-16 14:54:40,036 - scripts.pubmed_scraper - INFO - Article 32676744 already exists with full details, skipping
2026-01-16 14:54:40,037 - scripts.pubmed_scraper - INFO - Article 32659820 already exists with full details, skipping
2026-01-16 14:54:40,039 - scripts.pubmed_scraper - INFO - Article 32659819 already exists with full details, skipping
2026-01-16 14:54:40,040 - scripts.pubmed_scraper - INFO - Article 32488367 already exists with full details, skipping
